Household_ID,Electricity_Consumption_kWh,Renewable_Energy_Usage,Season,Weather,Temperature_Celsius,Bill_Amount_INR
40947,527.7865069,0,Winter,Stormy,23.98209204,4530.074363
40948,153.4163827,1,Summer,Rainy,20.97102303,4130.9303979999995
40949,317.5017878,1,Monsoon,Clear,22.83599039,2742.417665
40950,235.6750873,0,Summer,Cloudy,24.66273973,6206.790959
40951,216.2662381,0,Monsoon,Stormy,29.45810247,5571.073775999999
40952,356.5997813,0,Summer,Stormy,30.16550402,6300.401299
40953,237.2695011,0,Winter,Rainy,19.596016,3552.0817340000003
40954,577.7985757,0,Spring,Rainy,26.69623935,4033.654259
40955,3.811063592,0,Winter,Clear,26.54927794,6162.116428
40956,394.6756188,1,Spring,Clear,18.68019774,2914.2443350000003
40957,287.2807861,0,Spring,Cloudy,23.39330968,4418.333179
40958,292.4526232,1,Winter,Stormy,33.89695923,4213.928131000001
40959,345.3183762,0,Spring,Stormy,23.55091047,5953.0759769999995
40960,449.6629126,1,Winter,Clear,21.38387591,5489.949353
40961,339.7609576,1,Spring,Rainy,22.28750852,2788.245064
40962,450.1994955,1,Winter,Cloudy,23.4620446,3526.067255
40963,306.9603046,1,Summer,Cloudy,23.05168163,3626.768101
40964,144.883545,1,Spring,Clear,30.82754942,4407.578609
40965,286.6284132,1,Monsoon,Cloudy,16.76239098,2467.264754
40966,472.9388932,0,Summer,Rainy,23.85256211,5906.9800940000005
40967,238.3978158,0,Summer,Stormy,34.21241636,3945.3574209999997
40968,137.579459,0,Winter,Rainy,25.0800057,4461.2749109999995
40969,392.9181736,1,Spring,Clear,32.5521505,4245.544323
40970,350.4917281,0,Spring,Cloudy,19.71106076,4672.649637
40971,184.3689467,0,Monsoon,Clear,17.18124779,4159.869232
40972,265.0413536,0,Winter,Clear,34.44237572,4346.923016
40973,272.7493608,1,Winter,Rainy,27.61396453,3738.140865
40974,300.9572903,1,Winter,Rainy,30.3248771,3172.7138259999997
40975,396.9848565,0,Spring,Clear,21.77164148,5659.062407
40976,239.2195102,1,Summer,Stormy,24.56405397,4472.027088
40977,404.7366442,1,Summer,Rainy,31.24420342,5189.170722999999
40978,219.9766109,1,Monsoon,Cloudy,18.61979393,3549.79756
40979,549.946112,0,Summer,Cloudy,26.70593655,4557.0634580000005
40980,553.1780678,0,Winter,Clear,31.71407719,3514.8814199999997
40981,171.5390513,1,Monsoon,Clear,23.21853093,4625.1768170000005
40982,116.1746908,0,Monsoon,Clear,30.64865884,4389.170051
40983,446.7311721,1,Monsoon,Cloudy,21.67866211,4980.934836
40984,338.6825205,1,Winter,Rainy,28.47545483,3987.104216
40985,382.7502311,0,Winter,Clear,21.66349314,6127.643231
40986,201.7867204,1,Monsoon,Clear,15.55762434,3709.471719
40987,280.1319021,1,Monsoon,Rainy,31.65877507,2938.8539429999996
40988,248.2748741,1,Spring,Cloudy,28.13778598,4121.095678
40989,345.6301478,0,Summer,Cloudy,28.41443294,4350.722596
40990,113.1419978,1,Winter,Clear,28.87058162,3608.2881279999997
40991,285.0998331,0,Summer,Clear,28.82898029,5431.422794
40992,111.6332348,1,Spring,Clear,25.97390223,3738.692987
40993,222.6654334,0,Winter,Cloudy,24.09314442,5700.052723999999
40994,285.3978282,1,Winter,Rainy,21.65997928,4787.562697
40995,376.1150595,1,Monsoon,Clear,35.0,4459.910756
40996,388.5480378,0,Winter,Clear,21.04893657,5073.4340170000005
40997,414.1372226,1,Monsoon,Stormy,19.87333798,4939.667887
40998,77.58149057,1,Monsoon,Cloudy,25.34937409,4856.353213
40999,489.6129594,1,Summer,Rainy,25.50308966,3474.066069
41000,203.2800821,0,Monsoon,Rainy,29.33277814,4643.1872889999995
41001,214.2312603,0,Spring,Rainy,20.4546595,3573.95579
41002,340.3121323,1,Monsoon,Stormy,30.66162919,4513.143001
41003,249.4497818,1,Summer,Rainy,20.72914891,4274.742742
41004,354.273873,0,Spring,Stormy,15.0,5899.875419
41005,382.1088849,0,Winter,Clear,32.48670675,6131.405965
41006,185.5236505,0,Winter,Cloudy,22.05957216,4578.486564
41007,272.4410922,0,Spring,Cloudy,25.42166178,5855.740479
41008,276.8824566,1,Winter,Rainy,29.47596065,3802.381175
41009,443.7408873,0,Monsoon,Clear,28.18708271,3840.1056049999997
41010,230.2255699,0,Winter,Clear,17.4192193,5502.811775
41011,223.69568,0,Summer,Cloudy,15.0,4196.213503999999
41012,146.7573068,0,Winter,Rainy,24.06794219,5562.554986
41013,163.5729011,0,Spring,Stormy,35.0,4521.188731
41014,97.4091385,1,Spring,Cloudy,20.86854047,3891.98267
41015,194.5404296,0,Spring,Cloudy,22.58786793,3531.194034
41016,539.0347517,1,Spring,Stormy,32.82624501,3711.593509
41017,403.6361014,1,Spring,Rainy,25.67268399,3597.912037
41018,491.6019513,1,Spring,Rainy,32.58661483,5039.955596
41019,157.4773894,1,Spring,Stormy,31.45934734,3222.939342
41020,7.840384756,1,Spring,Stormy,28.88590925,5015.275105
41021,347.4572998,1,Monsoon,Cloudy,22.59290869,4386.53208
41022,578.0396841,0,Summer,Stormy,20.72411873,3925.763359
41023,227.1996412,1,Summer,Rainy,23.03850087,3197.5013519999998
41024,315.2724533,0,Spring,Stormy,18.40818809,3653.2639849999996
41025,64.56972657,0,Monsoon,Stormy,21.671736,6330.603109
41026,304.2309636,1,Monsoon,Rainy,19.20440485,3842.5480340000004
41027,281.2518322,1,Winter,Rainy,26.17287652,4097.027006
41028,0.0,1,Spring,Clear,26.40385567,4383.313352
41029,144.399546,1,Monsoon,Rainy,23.0227491,4876.602643
41030,132.4904801,1,Monsoon,Cloudy,26.51558669,3518.375715
41031,63.04102243,0,Spring,Stormy,21.63000834,5845.678924
41032,191.2717975,0,Spring,Cloudy,32.4293688,6513.606137000001
41033,376.315555,1,Summer,Clear,25.97320457,4514.469204
41034,205.0226313,0,Winter,Cloudy,21.6051926,5354.135082000001
41035,472.2733905,1,Winter,Stormy,19.00113816,3420.476522
41036,245.5860505,0,Summer,Stormy,28.1573086,3266.627073
41037,348.9327252,0,Summer,Cloudy,29.24036626,4069.887946
41038,374.6219523,0,Summer,Rainy,27.80492224,5360.793287
41039,530.0819942,0,Winter,Cloudy,29.87622614,5932.981212
41040,192.5835082,0,Monsoon,Cloudy,24.79651435,5104.173793
41041,366.3539261,0,Spring,Rainy,28.55326571,3837.054395
41042,158.0059871,1,Spring,Clear,25.07710525,4990.850096
41043,558.3143532,0,Winter,Clear,19.86206164,6759.824315
41044,144.0466584,1,Winter,Stormy,18.99667725,3691.063606
41045,357.5514344,1,Spring,Rainy,19.14716627,6012.824209
41046,533.919055,1,Spring,Rainy,15.0,2406.186278
41047,120.5217456,1,Winter,Stormy,16.40738364,4870.400313
41048,389.264581,0,Monsoon,Clear,24.86806443,6203.727908
41049,151.0830049,0,Summer,Clear,15.0,6953.497230000001
41050,649.2546678,1,Summer,Clear,19.65316126,3946.060932
41051,16.29433145,0,Spring,Clear,22.61691881,6026.827198
41052,72.40359846,1,Monsoon,Clear,28.49224348,4828.607327000001
41053,131.7717675,0,Winter,Clear,35.0,4641.309443
41054,136.6020527,0,Winter,Clear,24.08142405,6293.539256
41055,378.1304949,1,Monsoon,Clear,19.54826062,4107.485636
41056,569.9520409,0,Winter,Stormy,23.04183787,3479.710364
41057,473.2693628,0,Winter,Cloudy,31.7299492,5518.432764
41058,335.085343,1,Spring,Rainy,30.75995695,3796.2115139999996
41059,301.4374344,1,Summer,Cloudy,31.82373346,4708.510711999999
41060,209.0456567,1,Summer,Clear,31.5472715,3912.109105
41061,358.6609486,0,Spring,Rainy,19.74643767,4510.795094
41062,268.6794265,1,Spring,Rainy,18.6782919,4566.295145
41063,328.4116359,0,Spring,Rainy,17.47915109,5219.470422
41064,188.8642603,1,Spring,Cloudy,22.4463003,3638.989778
41065,119.7257097,0,Spring,Rainy,23.44535102,4179.417037
41066,303.8204016,0,Summer,Clear,28.28530042,4173.842655
41067,300.5054738,1,Winter,Rainy,25.82382382,4407.602854
41068,210.6100706,0,Summer,Clear,20.62992723,5696.4071
41069,185.0234861,1,Summer,Cloudy,27.41024717,4573.3261090000005
41070,383.7609434,0,Monsoon,Clear,21.8438636,5205.354802000001
41071,368.2422294,0,Winter,Cloudy,32.39010959,5791.4936959999995
41072,581.4825235,1,Spring,Cloudy,26.42047142,4168.558085000001
41073,507.139474,0,Monsoon,Stormy,28.26191338,4439.016129
41074,120.9236285,0,Winter,Cloudy,26.07123703,4630.448173
41075,271.3761261,0,Monsoon,Clear,21.1320608,7098.613004999999
41076,95.28469258,1,Spring,Cloudy,22.95012199,3713.332194
41077,24.11461964,0,Monsoon,Clear,27.66748947,5913.282243
41078,629.3233631,1,Monsoon,Rainy,26.04314457,3218.595709
41079,522.0444756,0,Summer,Rainy,29.38750062,5701.647903000001
41080,205.5294127,1,Spring,Stormy,26.31145837,4726.298885
41081,486.5064208,1,Spring,Clear,26.66626553,2639.011434
41082,508.7580469,0,Summer,Rainy,29.35398115,6804.47854
41083,11.93037448,0,Summer,Clear,16.23249087,6046.110053
41084,427.5905486,0,Winter,Rainy,22.37721926,4701.476914
41085,226.2519598,0,Spring,Clear,27.86008338,5681.567823
41086,357.4642543,1,Monsoon,Clear,19.71489548,4190.9748039999995
41087,751.4793294,0,Monsoon,Clear,25.38872808,4960.563487
41088,537.8043608,1,Winter,Cloudy,26.44199709,3890.311488
41089,280.7681806,1,Spring,Stormy,17.41072097,3631.1965689999997
41090,513.2510256,0,Winter,Cloudy,31.79704479,3851.497443
41091,11.6833292,1,Summer,Stormy,28.46823706,5161.241942000001
41092,375.5359247,1,Monsoon,Rainy,26.82973079,4238.125542
41093,379.1215085,1,Monsoon,Stormy,20.5676033,2993.284466
41094,405.8539547,0,Summer,Stormy,32.14582881,4964.936063
41095,223.7269881,1,Summer,Clear,16.08981887,4731.684677
41096,357.2960655,1,Summer,Rainy,25.55941794,3442.815105
41097,428.3959045,1,Winter,Cloudy,19.84688411,3980.168844
41098,0.0,1,Monsoon,Rainy,34.00389186,5403.493270999999
41099,252.5734842,1,Winter,Stormy,22.53972993,5000.267463
41100,164.5031599,1,Monsoon,Stormy,27.49845925,4336.366651
41101,399.3209326,1,Summer,Cloudy,21.55572577,3806.834142
41102,506.6757479,0,Winter,Cloudy,21.33772042,5620.047419
41103,208.2220956,0,Monsoon,Cloudy,30.34747576,3718.7438909999996
41104,136.6959697,0,Monsoon,Cloudy,26.70863858,4980.605332
41105,317.5745918,0,Winter,Clear,18.8646674,4192.520376
41106,127.0183482,0,Monsoon,Stormy,33.73996368,4934.207686
41107,266.0350534,0,Winter,Rainy,30.00223937,5211.111451000001
41108,250.2176664,1,Winter,Rainy,27.64289613,6011.768247999999
41109,387.015412,0,Summer,Rainy,15.0,4499.877349
41110,347.2793377,0,Spring,Clear,31.97063983,4374.625609000001
41111,324.209537,1,Summer,Cloudy,26.76914337,3485.650356
41112,545.5275767,1,Summer,Rainy,29.4371462,3868.076089
41113,340.4594291,0,Summer,Clear,30.41880037,5399.702786
41114,237.3243336,0,Winter,Cloudy,15.74362375,7017.122596
41115,255.7214383,1,Winter,Cloudy,19.72172868,3684.8506070000003
41116,185.3542874,0,Summer,Cloudy,35.0,3637.293477
41117,147.2045567,1,Winter,Rainy,19.28217719,2521.797472
41118,91.59863693,0,Summer,Cloudy,30.34368265,5315.478017
41119,470.134867,1,Monsoon,Rainy,27.27900662,3856.347609
41120,192.2539414,1,Summer,Cloudy,24.8137231,5496.957149
41121,347.3873213,0,Monsoon,Stormy,20.90215647,6125.020036
41122,255.0200649,0,Spring,Cloudy,22.65272727,5727.640694000001
41123,295.6164007,0,Monsoon,Rainy,25.80483141,5302.201034
41124,473.0701677,0,Winter,Stormy,22.40765201,4143.998854
41125,326.4984643,0,Summer,Rainy,26.3107291,4544.87244
41126,161.5987875,1,Monsoon,Cloudy,19.70621214,3230.1165170000004
41127,215.3831192,1,Summer,Rainy,21.69569687,3961.0366699999995
41128,428.9919042,1,Monsoon,Rainy,22.81236168,4054.627828
41129,372.4767806,1,Winter,Rainy,26.35159691,3988.5946030000005
41130,438.3619981,1,Winter,Clear,26.59954803,4764.023508
41131,264.224785,0,Winter,Clear,21.81978972,6025.433321
41132,90.59342769,0,Spring,Clear,31.18403423,4870.040725999999
41133,375.9971983,0,Monsoon,Clear,24.39635131,4510.583234
41134,337.9228357,1,Summer,Cloudy,24.48423256,2986.083174
41135,341.8513331,0,Winter,Clear,31.93730692,4788.022022
41136,92.7384538,1,Monsoon,Rainy,27.55877957,3501.0669159999998
41137,203.9675301,0,Summer,Stormy,25.01432355,6444.071346
41138,159.2447624,1,Spring,Clear,26.56808509,3200.6458629999997
41139,359.9049965,0,Monsoon,Stormy,15.84474217,7165.140272
41140,365.0691111,0,Summer,Clear,22.08223577,4573.550263
41141,293.4768163,0,Monsoon,Stormy,16.73313869,5740.534883
41142,445.1377078,1,Monsoon,Cloudy,20.26812569,3689.796746
41143,523.6067485,0,Monsoon,Rainy,31.98509644,6290.585198
41144,352.9584559,0,Winter,Clear,21.50956929,4374.333955
41145,400.6606545,0,Monsoon,Rainy,35.0,5537.057354999999
41146,218.767494,0,Monsoon,Cloudy,19.66834994,3363.4601730000004
41147,191.1857278,1,Summer,Clear,27.11097664,3289.3888650000004
41148,451.4615829,1,Monsoon,Stormy,28.58544627,3144.009518
41149,168.7886614,0,Spring,Rainy,25.77183324,4873.084057
41150,404.5595031,0,Winter,Rainy,23.77848002,3560.252971
41151,557.920675,1,Winter,Rainy,19.09555175,4994.660621
41152,398.0222817,1,Monsoon,Cloudy,31.69712457,3855.7411610000004
41153,287.8601312,1,Monsoon,Stormy,35.0,3416.538982
41154,98.95136064,0,Summer,Rainy,17.15613943,3218.590725
41155,324.4954187,1,Spring,Stormy,21.00492458,3850.28458
41156,451.3644202,1,Monsoon,Cloudy,26.08783674,4709.761989
41157,273.1560086,1,Winter,Clear,17.97967203,4111.5785319999995
41158,453.2240892,0,Winter,Rainy,25.0604239,4069.8205580000003
41159,354.7536044,1,Monsoon,Stormy,23.72183539,4277.990871
41160,343.7010823,0,Summer,Cloudy,17.49987855,4397.849532
41161,252.4817607,0,Monsoon,Clear,19.63879829,3501.3970360000003
41162,81.59342541,0,Monsoon,Clear,26.49514072,5127.287544
41163,236.2333744,1,Summer,Cloudy,29.96732021,3993.6152540000003
41164,235.0418514,1,Monsoon,Cloudy,24.28021756,4027.36537
41165,386.3161239,1,Spring,Clear,32.15426139,4468.361604
41166,297.7163061,1,Summer,Cloudy,25.20773379,3247.350717
41167,462.4752032,1,Summer,Stormy,22.72335321,3672.914262
41168,342.2029535,1,Spring,Clear,24.23289051,3999.848267
41169,224.3475265,1,Winter,Stormy,29.19000483,3056.6465479999997
41170,177.7686335,0,Spring,Rainy,28.13508155,5760.022857
41171,209.4937965,0,Monsoon,Rainy,27.02951389,5127.707420000001
41172,324.1153404,0,Monsoon,Cloudy,28.79888177,3837.555515
41173,244.0810188,0,Spring,Cloudy,29.59750534,4689.09045
41174,138.534107,1,Summer,Cloudy,23.37373663,4419.143142
41175,451.0073784,0,Winter,Cloudy,21.18117301,4529.290264
41176,322.8467037,0,Winter,Rainy,29.66630066,3754.740967
41177,341.2079242,1,Spring,Rainy,20.39971377,2668.517994
41178,176.6064353,1,Spring,Clear,30.61983797,4515.015776
41179,143.7603392,0,Winter,Clear,26.09759808,4500.438178
41180,275.6646015,1,Monsoon,Stormy,30.59093504,4698.745817
41181,0.0,0,Spring,Stormy,19.45933913,6794.543751
41182,416.9719965,1,Monsoon,Rainy,23.04801654,3398.1456500000004
41183,194.3964939,0,Monsoon,Cloudy,22.13364599,6365.345554
41184,259.8442884,0,Summer,Cloudy,18.17341531,4268.7527
41185,364.0378947,1,Spring,Rainy,24.01608603,2880.77995
41186,266.3047384,1,Summer,Stormy,21.89889117,3075.418624
41187,124.7438316,0,Monsoon,Rainy,21.5961237,5972.4944909999995
41188,525.855054,1,Monsoon,Cloudy,22.57542722,6622.628514
41189,70.11269872,0,Summer,Stormy,31.54172451,4738.918944999999
41190,0.0,0,Winter,Clear,29.1079679,5839.619941
41191,431.1900504,0,Summer,Stormy,15.0,7096.642434
41192,81.08532142,0,Winter,Clear,31.77387971,5639.772811000001
41193,487.9174312,0,Winter,Clear,19.88300514,6175.830462
41194,356.5332307,1,Spring,Cloudy,26.17408465,4401.157448
41195,342.4505589,0,Summer,Clear,26.88337048,4300.545534
41196,214.6457549,0,Monsoon,Cloudy,35.0,6648.132351
41197,176.1899323,1,Summer,Stormy,27.20676427,4521.666231
41198,243.5618741,0,Summer,Stormy,21.11020433,5899.662823
41199,168.4173178,0,Winter,Stormy,26.76499725,5213.952391000001
41200,481.1502007,0,Monsoon,Clear,33.67746329,5847.838858
41201,188.5876858,0,Monsoon,Rainy,21.93608292,5936.092782
41202,375.9520891,1,Summer,Rainy,28.72076,3937.4093390000003
41203,450.7811592,0,Summer,Clear,16.56056398,4461.79931
41204,167.822319,0,Monsoon,Rainy,23.26553214,4649.050461
41205,356.4887128,0,Monsoon,Rainy,28.7095786,4340.945301
41206,165.9180277,0,Summer,Stormy,25.93524606,6447.367144999999
41207,273.9711414,1,Spring,Rainy,20.76371951,2266.556649
41208,231.2047595,1,Monsoon,Stormy,24.83703252,5158.026936
41209,195.6839243,0,Spring,Rainy,28.66435495,3120.0961719999996
41210,323.6679558,1,Winter,Stormy,28.46634294,4869.166044
41211,117.8824747,1,Monsoon,Clear,26.38744658,4827.73669
41212,439.3838868,1,Winter,Clear,30.40848257,4852.861344
41213,137.7693447,0,Summer,Clear,26.51644656,4605.202142
41214,109.9367167,0,Spring,Clear,27.52786459,5569.009199
41215,262.1555197,1,Winter,Stormy,21.47224819,3467.428823
41216,244.1246469,1,Spring,Cloudy,31.59940059,4210.66839
41217,353.3335809,0,Monsoon,Clear,31.54455337,5086.76883
41218,312.7248638,1,Winter,Stormy,26.32699448,5226.6972160000005
41219,55.89592746,0,Spring,Stormy,29.84529885,4078.414844
41220,447.9850237,1,Monsoon,Stormy,18.08727857,3799.081069
41221,258.3990815,1,Spring,Cloudy,20.4066117,3761.429109
41222,336.2188948,1,Winter,Cloudy,28.61541762,2524.497072
41223,630.323283,0,Monsoon,Rainy,15.0,5147.357708
41224,492.966342,1,Summer,Cloudy,15.0,4637.863611000001
41225,331.5793895,0,Summer,Cloudy,18.74883774,3954.655249
41226,94.03952494,1,Spring,Cloudy,30.99092154,4577.707413
41227,96.54975448,1,Monsoon,Stormy,21.66758482,3709.835209
41228,474.3066506,0,Spring,Cloudy,25.11303454,6108.33529
41229,239.7276379,1,Winter,Clear,20.55723535,3159.706632
41230,274.7377713,0,Summer,Stormy,30.81871919,5488.522899
41231,128.1797298,1,Winter,Rainy,25.69710293,4113.900996
41232,366.8776842,0,Monsoon,Stormy,22.17761208,5515.557047
41233,471.2119231,0,Winter,Rainy,29.75912148,6406.807807
41234,528.5325189,1,Summer,Clear,25.99519654,3158.652852
41235,232.7775271,0,Monsoon,Rainy,21.89387634,5329.359971
41236,396.7317699,1,Spring,Stormy,26.73224572,3427.793026
41237,285.7369772,0,Monsoon,Rainy,27.80978401,4157.105534
41238,432.0417852,0,Winter,Stormy,32.21129553,4747.529369
41239,299.4049199,1,Monsoon,Rainy,31.36430957,3794.095408
41240,176.3810856,0,Winter,Cloudy,22.38822937,4993.626193
41241,498.0236389,1,Winter,Rainy,23.15967791,4056.9044459999996
41242,314.7808731,1,Winter,Stormy,28.99196682,5096.914673
41243,247.2810371,0,Winter,Clear,27.66114275,5764.290655
41244,326.6670201,1,Summer,Rainy,34.08505924,2894.365143
41245,189.5039543,0,Summer,Stormy,25.70553996,5625.628497
41246,362.287819,1,Winter,Rainy,23.8887756,4704.616339
41247,270.5550386,0,Winter,Clear,27.72083555,5476.636896
41248,180.780764,0,Summer,Rainy,28.91914681,5285.662026
41249,656.5348999,1,Summer,Stormy,29.05729982,4428.553766
41250,148.9061508,1,Spring,Stormy,34.26945211,3491.052663
41251,352.9925507,1,Summer,Clear,34.05838928,3495.5655269999997
41252,308.5194808,0,Summer,Stormy,24.32853918,4152.186328
41253,146.1604085,1,Winter,Stormy,35.0,2162.858637
41254,249.4003965,1,Monsoon,Rainy,16.38574641,3531.4505409999997
41255,98.61726623,0,Summer,Rainy,31.63620438,3785.746553
41256,609.973383,0,Winter,Clear,26.92598603,4367.020123
41257,259.8063563,0,Monsoon,Rainy,24.89433858,4087.092302
41258,272.5780071,0,Summer,Stormy,23.69271764,4963.490238
41259,591.7804497,1,Summer,Cloudy,21.74291116,4651.246157
41260,176.4034718,0,Summer,Cloudy,23.96925146,4448.524458
41261,494.1613534,1,Spring,Stormy,20.80315568,4998.5357349999995
41262,388.8789718,0,Spring,Stormy,22.45177305,4534.327132
41263,3.152216538,0,Winter,Rainy,27.10711978,2992.5016210000003
41264,244.3363914,0,Winter,Stormy,29.99362508,5113.815566
41265,365.4908987,0,Monsoon,Clear,24.91759356,3808.577163
41266,305.3357742,0,Monsoon,Stormy,29.79051266,5550.156458
41267,305.7390096,0,Spring,Cloudy,20.47583886,5516.708685
41268,208.9252887,0,Winter,Stormy,31.03019477,5325.730912999999
41269,193.069126,0,Winter,Rainy,30.37823497,5842.028041
41270,253.7389914,1,Summer,Cloudy,28.09334562,3384.016253
41271,594.1964081,0,Spring,Stormy,25.60219701,4542.035235
41272,163.8486644,1,Summer,Cloudy,15.0,1857.608232
41273,227.669148,1,Spring,Cloudy,23.48872513,4348.695658
41274,304.3269704,0,Summer,Stormy,25.70086646,5271.231866
41275,80.52695101,0,Spring,Rainy,23.75160297,4421.8221
41276,364.7922335,1,Summer,Rainy,20.28607784,2685.8836309999997
41277,106.7993063,1,Summer,Cloudy,20.41683627,2909.983317
41278,136.9136683,1,Summer,Rainy,22.81260142,3082.915794
41279,129.7118723,1,Spring,Stormy,21.67173957,5245.0404260000005
41280,53.9128441,1,Summer,Cloudy,28.69799231,2717.053977
41281,490.2491929,1,Spring,Rainy,32.07815487,5698.560692
41282,378.2383146,0,Summer,Clear,18.82034982,3894.873189
41283,438.3580848,1,Summer,Clear,24.01312666,2369.565152
41284,424.6894552,0,Summer,Rainy,25.2739923,3737.335085
41285,274.7834709,0,Summer,Stormy,26.24061871,6574.406619
41286,295.5718709,0,Winter,Clear,21.98524345,5323.97093
41287,452.0568861,0,Summer,Rainy,19.69161502,4326.630865
41288,545.7643664,0,Monsoon,Rainy,27.08572999,4545.9150039999995
41289,111.2864039,0,Monsoon,Stormy,23.97235311,5359.617478
41290,677.9945327,1,Winter,Stormy,31.03590244,4672.277831
41291,102.6523202,0,Winter,Rainy,26.73658211,6051.173430999999
41292,230.7067427,0,Winter,Cloudy,24.47147493,4400.597751
41293,311.1102438,1,Spring,Rainy,15.0,2505.531335
41294,324.8857072,1,Monsoon,Stormy,19.66609313,4607.752805
41295,594.574813,1,Winter,Cloudy,24.15862113,3398.501029
41296,451.78606,1,Winter,Stormy,24.7816775,5316.385979000001
41297,361.9252336,0,Summer,Rainy,35.0,6390.2773799999995
41298,455.3239963,0,Monsoon,Cloudy,25.29182911,3788.229921
41299,351.8628405,1,Monsoon,Rainy,26.49246039,4227.839798
41300,198.6877343,1,Winter,Clear,24.63592828,2321.700451
41301,372.8457701,1,Winter,Clear,25.2700595,4657.878101
41302,310.1329889,0,Monsoon,Cloudy,20.47166166,1448.25342
41303,173.5716303,0,Summer,Rainy,23.20941921,5808.714346000001
41304,489.418536,1,Summer,Clear,15.08218221,5121.484762
41305,291.8316685,1,Monsoon,Rainy,21.77290489,2811.3523149999996
41306,131.9248994,0,Winter,Cloudy,24.43119593,5243.590484
41307,155.6017306,1,Winter,Stormy,34.51495891,2114.107315
41308,380.2494053,0,Monsoon,Clear,26.58552391,4898.557771
41309,457.4148435,1,Monsoon,Cloudy,26.52138191,3329.6371929999996
41310,372.2478426,0,Winter,Cloudy,20.4396229,5137.175155
41311,372.9347128,0,Monsoon,Cloudy,23.29780928,5155.931384
41312,178.4514848,1,Monsoon,Stormy,27.94077387,3916.119956
41313,313.9326825,0,Monsoon,Cloudy,20.45512526,5008.703574
41314,250.4834536,1,Monsoon,Cloudy,24.21282393,1998.243755
41315,270.7550731,1,Winter,Cloudy,32.45925749,3588.740642
41316,283.2311615,0,Winter,Clear,23.7672511,3105.046582
41317,201.0096385,1,Spring,Cloudy,27.42740134,5684.128743
41318,412.7499844,0,Winter,Rainy,17.51132216,4986.844199
41319,148.6326095,1,Spring,Rainy,23.31308987,3690.186731
41320,105.2058072,0,Summer,Cloudy,21.02652411,5443.546977
41321,182.2195934,0,Winter,Clear,29.61697815,6528.563481
41322,432.5092659,1,Monsoon,Clear,28.87964487,3487.720208
41323,350.8737844,0,Summer,Clear,27.51221054,2672.489934
41324,32.5137144,0,Summer,Cloudy,26.77621533,3592.2597910000004
41325,389.5910531,1,Summer,Rainy,31.84821678,4328.839337
41326,292.7237881,0,Spring,Clear,15.0,6497.364063999999
41327,237.3925995,0,Monsoon,Clear,35.0,5982.080661999999
41328,263.7029966,0,Monsoon,Stormy,23.126856,5173.847356
41329,99.95565886,1,Summer,Rainy,35.0,3199.555361
41330,325.98612,0,Summer,Stormy,23.01334522,5271.0661470000005
41331,109.8672741,1,Summer,Clear,28.81617483,4959.40931
41332,247.4990954,0,Summer,Clear,31.98622236,6297.4164710000005
41333,247.6934431,0,Monsoon,Cloudy,25.17451401,5371.806073
41334,415.4864137,0,Spring,Cloudy,16.59478309,3724.7656660000002
41335,305.9616374,1,Winter,Cloudy,22.02506609,4736.511798
41336,405.8986561,0,Summer,Clear,24.37161355,6116.7727
41337,120.6386104,0,Summer,Rainy,17.64887828,4274.037222
41338,283.8299777,0,Summer,Rainy,21.72740446,5228.115524999999
41339,379.5474667,1,Summer,Clear,22.38340836,3850.5646890000003
41340,486.344871,0,Spring,Cloudy,20.40538931,6931.170856999999
41341,129.1221767,1,Spring,Rainy,28.65307485,3373.940392
41342,173.8572997,1,Monsoon,Clear,26.34581451,3476.555581
41343,375.793047,1,Winter,Rainy,26.00766859,4471.273999
41344,541.7389945,0,Summer,Cloudy,27.77229539,4586.274505
41345,342.8819724,0,Spring,Cloudy,28.99646053,4688.685024
41346,133.5058923,0,Winter,Rainy,24.50310708,4224.523723
41347,136.4333744,1,Summer,Clear,18.10051288,3489.843311
41348,320.2267831,1,Winter,Stormy,21.44678582,1936.5530509999999
41349,353.6364943,0,Winter,Stormy,19.4599718,6952.353767
41350,266.8089604,0,Winter,Rainy,22.27222388,4786.351648
41351,138.1393961,1,Monsoon,Cloudy,22.80294703,4558.86194
41352,465.2122851,1,Summer,Cloudy,29.67703318,3856.5854200000003
41353,247.692028,0,Spring,Clear,27.91781321,4661.792626
41354,379.0447752,1,Winter,Rainy,28.03147913,3613.828708
41355,34.02480933,0,Summer,Stormy,15.0,6843.108628
41356,480.1731609,0,Summer,Cloudy,24.71928625,4550.219162
41357,197.2784768,0,Spring,Rainy,18.41168064,4814.602475
41358,501.7026563,0,Spring,Stormy,28.62383889,5011.477317
41359,391.9106286,0,Monsoon,Stormy,27.21822258,5849.5072660000005
41360,85.68900562,1,Monsoon,Clear,15.0,6583.365456
41361,336.8290118,0,Monsoon,Rainy,27.70416914,5646.244908999999
41362,548.4799118,0,Winter,Rainy,23.19787273,3976.006573
41363,210.3123975,0,Spring,Rainy,33.84499476,4228.8797190000005
41364,548.7488314,1,Monsoon,Clear,18.43929208,3145.6671720000004
41365,357.8600316,1,Winter,Cloudy,28.92002595,4220.034964
41366,501.0536631,0,Summer,Rainy,29.6799588,4512.240508
41367,323.9228646,0,Summer,Clear,17.68352252,5294.58991
41368,281.4036115,0,Spring,Cloudy,34.51490456,7436.006933
41369,575.574425,0,Monsoon,Clear,16.59958046,4624.514113
